{'Clef': 15, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 42, 'NoteInsertion': 58, 'NoteSpelling': 20, 'NoteDuration': 32, 'StemDirection': 16, 'Beams': 16, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 14, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 16, 'n_Note': 62, 'n_Chord': 16, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 61, 'NoteInsertion': 26, 'NoteSpelling': 0, 'NoteDuration': 24, 'StemDirection': 7, 'Beams': 42, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 24, 'n_Note': 128, 'n_Chord': 16, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 61, 'NoteInsertion': 26, 'NoteSpelling': 0, 'NoteDuration': 24, 'StemDirection': 7, 'Beams': 42, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 24, 'n_Note': 128, 'n_Chord': 16, 'n_Rest': 3}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 7, 'NoteDeletion': 37, 'NoteInsertion': 19, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 3, 'Beams': 5, 'Tie': 0, 'RestInsertion': 20, 'RestDeletion': 10, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 2, 'n_Note': 31, 'n_Chord': 32, 'n_Rest': 20}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 24, 'n_Chord': 20, 'n_Rest': 0}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 13, 'NoteSpelling': 1, 'NoteDuration': 8, 'StemDirection': 0, 'Beams': 6, 'Tie': 1, 'RestInsertion': 7, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 24, 'n_Chord': 19, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 18, 'NoteInsertion': 40, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 7, 'Beams': 10, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 2, 'RestDuration': 3, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 45, 'n_Chord': 42, 'n_Rest': 19}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 19, 'NoteSpelling': 0, 'NoteDuration': 15, 'StemDirection': 11, 'Beams': 20, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 7, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 10, 'n_Note': 38, 'n_Chord': 24, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 53, 'NoteInsertion': 78, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 13, 'Beams': 3, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 6, 'RestDuration': 0, 'StaffAssignment': 13, 'Voice': 0, 'n_Note': 3, 'n_Chord': 126, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 11, 'NoteSpelling': 0, 'NoteDuration': 8, 'StemDirection': 3, 'Beams': 16, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 23, 'n_Chord': 25, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 15, 'NoteInsertion': 33, 'NoteSpelling': 8, 'NoteDuration': 14, 'StemDirection': 14, 'Beams': 22, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 23, 'n_Note': 46, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 29, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 8, 'Tie': 0, 'RestInsertion': 22, 'RestDeletion': 11, 'RestDuration': 2, 'StaffAssignment': 3, 'Voice': 33, 'n_Note': 39, 'n_Chord': 28, 'n_Rest': 35}
{'Clef': 4, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 26, 'NoteInsertion': 21, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 11, 'Beams': 22, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 9, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 8, 'n_Note': 53, 'n_Chord': 17, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 2, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 9, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 50, 'n_Chord': 2, 'n_Rest': 20}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 48, 'NoteInsertion': 43, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 12, 'Beams': 3, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 19, 'n_Chord': 90, 'n_Rest': 4}
{'Clef': 15, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 21, 'NoteInsertion': 8, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 17, 'Beams': 7, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 11, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 32, 'n_Note': 58, 'n_Chord': 0, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 2, 'TimeSignature': 0, 'NoteDeletion': 115, 'NoteInsertion': 90, 'NoteSpelling': 13, 'NoteDuration': 1, 'StemDirection': 17, 'Beams': 0, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 8, 'RestDuration': 3, 'StaffAssignment': 1, 'Voice': 2, 'n_Note': 31, 'n_Chord': 135, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 47, 'NoteInsertion': 39, 'NoteSpelling': 0, 'NoteDuration': 6, 'StemDirection': 20, 'Beams': 26, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 9, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 107, 'n_Chord': 17, 'n_Rest': 19}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 54, 'NoteInsertion': 49, 'NoteSpelling': 0, 'NoteDuration': 13, 'StemDirection': 10, 'Beams': 20, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 5, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 2, 'n_Note': 90, 'n_Chord': 34, 'n_Rest': 7}
{'Clef': 4, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 5, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 7, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 22, 'n_Chord': 0, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 11, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 1, 'Beams': 1, 'Tie': 3, 'RestInsertion': 1, 'RestDeletion': 4, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 7, 'n_Note': 28, 'n_Chord': 8, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 4, 'n_Chord': 21, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 4, 'NoteInsertion': 8, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 2, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 23, 'n_Chord': 8, 'n_Rest': 14}
{'Clef': 2, 'KeySignature': 13, 'TimeSignature': 0, 'NoteDeletion': 16, 'NoteInsertion': 14, 'NoteSpelling': 0, 'NoteDuration': 7, 'StemDirection': 11, 'Beams': 6, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 6, 'n_Note': 16, 'n_Chord': 45, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 18, 'n_Chord': 186, 'n_Rest': 24}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 15, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 11, 'Beams': 12, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 64, 'n_Chord': 0, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 45, 'NoteInsertion': 18, 'NoteSpelling': 0, 'NoteDuration': 16, 'StemDirection': 7, 'Beams': 1, 'Tie': 2, 'RestInsertion': 5, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 4, 'n_Chord': 152, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 12, 'n_Chord': 20, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 22, 'NoteInsertion': 14, 'NoteSpelling': 3, 'NoteDuration': 35, 'StemDirection': 23, 'Beams': 29, 'Tie': 3, 'RestInsertion': 10, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 41, 'n_Chord': 16, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 13, 'NoteDeletion': 29, 'NoteInsertion': 17, 'NoteSpelling': 0, 'NoteDuration': 13, 'StemDirection': 69, 'Beams': 67, 'Tie': 0, 'RestInsertion': 16, 'RestDeletion': 6, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 31, 'n_Note': 117, 'n_Chord': 3, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 98, 'NoteInsertion': 77, 'NoteSpelling': 1, 'NoteDuration': 21, 'StemDirection': 32, 'Beams': 39, 'Tie': 1, 'RestInsertion': 26, 'RestDeletion': 12, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 10, 'n_Note': 141, 'n_Chord': 0, 'n_Rest': 17}
{'Clef': 9, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 13, 'NoteInsertion': 13, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 7, 'Beams': 1, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 5, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 35, 'n_Chord': 4, 'n_Rest': 30}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 7, 'NoteInsertion': 5, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 9, 'Beams': 1, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 1, 'n_Note': 33, 'n_Chord': 2, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 122, 'n_Chord': 29, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 2, 'NoteInsertion': 2, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 100, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 12, 'NoteSpelling': 0, 'NoteDuration': 16, 'StemDirection': 9, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 36, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 7, 'NoteInsertion': 8, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 4, 'n_Chord': 28, 'n_Rest': 41}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 48, 'Beams': 17, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 76, 'n_Chord': 0, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 18, 'NoteInsertion': 82, 'NoteSpelling': 0, 'NoteDuration': 5, 'StemDirection': 50, 'Beams': 45, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 0, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 4, 'n_Note': 120, 'n_Chord': 50, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 50, 'NoteInsertion': 38, 'NoteSpelling': 2, 'NoteDuration': 0, 'StemDirection': 15, 'Beams': 0, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 128, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 2, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 41, 'n_Chord': 15, 'n_Rest': 9}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 7, 'NoteInsertion': 17, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 2, 'Beams': 2, 'Tie': 2, 'RestInsertion': 3, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 50, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 2, 'NoteInsertion': 2, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 1, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 66, 'n_Chord': 3, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 51, 'NoteInsertion': 91, 'NoteSpelling': 0, 'NoteDuration': 62, 'StemDirection': 16, 'Beams': 1, 'Tie': 3, 'RestInsertion': 17, 'RestDeletion': 3, 'RestDuration': 7, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 12, 'n_Chord': 104, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 16, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 8, 'Beams': 0, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 7, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 3, 'n_Note': 10, 'n_Chord': 65, 'n_Rest': 21}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 15, 'NoteInsertion': 2, 'NoteSpelling': 1, 'NoteDuration': 31, 'StemDirection': 2, 'Beams': 0, 'Tie': 12, 'RestInsertion': 9, 'RestDeletion': 3, 'RestDuration': 8, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 0, 'n_Chord': 47, 'n_Rest': 14}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 50, 'NoteInsertion': 33, 'NoteSpelling': 4, 'NoteDuration': 10, 'StemDirection': 7, 'Beams': 7, 'Tie': 2, 'RestInsertion': 3, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 6, 'n_Note': 33, 'n_Chord': 28, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 23, 'NoteInsertion': 15, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 8, 'Beams': 0, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 16, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 49, 'n_Chord': 0, 'n_Rest': 20}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 60, 'n_Chord': 0, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 79, 'n_Chord': 6, 'n_Rest': 23}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 7, 'StemDirection': 6, 'Beams': 5, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 66, 'n_Chord': 46, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 30, 'NoteInsertion': 21, 'NoteSpelling': 0, 'NoteDuration': 10, 'StemDirection': 8, 'Beams': 10, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 6, 'n_Chord': 57, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 5, 'NoteInsertion': 4, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 1, 'Beams': 3, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 56, 'n_Chord': 9, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 9, 'NoteInsertion': 20, 'NoteSpelling': 1, 'NoteDuration': 14, 'StemDirection': 9, 'Beams': 16, 'Tie': 1, 'RestInsertion': 9, 'RestDeletion': 10, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 3, 'n_Note': 19, 'n_Chord': 34, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 1, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 64, 'n_Chord': 14, 'n_Rest': 17}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 14, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 14, 'Beams': 28, 'Tie': 3, 'RestInsertion': 3, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 36, 'n_Note': 71, 'n_Chord': 27, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 22, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 11, 'Beams': 1, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 25, 'n_Chord': 108, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 13, 'NoteSpelling': 12, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 58, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 90, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 99, 'NoteInsertion': 56, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 6, 'Beams': 30, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 183, 'n_Chord': 0, 'n_Rest': 0}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 26, 'NoteSpelling': 0, 'NoteDuration': 8, 'StemDirection': 19, 'Beams': 19, 'Tie': 1, 'RestInsertion': 14, 'RestDeletion': 6, 'RestDuration': 5, 'StaffAssignment': 0, 'Voice': 18, 'n_Note': 34, 'n_Chord': 6, 'n_Rest': 13}
{'Clef': 5, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 59, 'NoteInsertion': 45, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 7, 'Beams': 8, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 8, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 96, 'n_Chord': 38, 'n_Rest': 17}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 13, 'NoteInsertion': 25, 'NoteSpelling': 0, 'NoteDuration': 11, 'StemDirection': 4, 'Beams': 11, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 9, 'Voice': 0, 'n_Note': 28, 'n_Chord': 12, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 4, 'NoteSpelling': 0, 'NoteDuration': 8, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 22, 'n_Chord': 27, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 66, 'NoteInsertion': 82, 'NoteSpelling': 2, 'NoteDuration': 65, 'StemDirection': 7, 'Beams': 0, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 3, 'n_Note': 0, 'n_Chord': 134, 'n_Rest': 2}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 5, 'NoteSpelling': 0, 'NoteDuration': 12, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 2, 'n_Chord': 39, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 8, 'NoteInsertion': 11, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 13, 'Beams': 13, 'Tie': 3, 'RestInsertion': 8, 'RestDeletion': 4, 'RestDuration': 5, 'StaffAssignment': 0, 'Voice': 11, 'n_Note': 52, 'n_Chord': 6, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 40, 'NoteInsertion': 9, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 6, 'Beams': 10, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 1, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 6, 'n_Note': 24, 'n_Chord': 101, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 5, 'NoteInsertion': 6, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 19, 'Beams': 19, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 0, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 89, 'n_Chord': 41, 'n_Rest': 9}
