{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 108, 'NoteSpelling': 0, 'NoteDuration': 7, 'StemDirection': 4, 'Beams': 4, 'Tie': 0, 'RestInsertion': 38, 'RestDeletion': 11, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 62, 'n_Chord': 16, 'n_Rest': 15}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 158, 'NoteInsertion': 17, 'NoteSpelling': 2, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 143, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 4, 'Voice': 0, 'n_Note': 57, 'n_Chord': 106, 'n_Rest': 2}
pass
{'Clef': 0, 'KeySignature': 2, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 85, 'NoteSpelling': 6, 'NoteDuration': 6, 'StemDirection': 4, 'Beams': 2, 'Tie': 0, 'RestInsertion': 83, 'RestDeletion': 7, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 18, 'n_Chord': 10, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 65, 'NoteInsertion': 51, 'NoteSpelling': 0, 'NoteDuration': 10, 'StemDirection': 9, 'Beams': 10, 'Tie': 0, 'RestInsertion': 30, 'RestDeletion': 8, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 53, 'n_Chord': 26, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 59, 'NoteInsertion': 25, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 1, 'Beams': 2, 'Tie': 3, 'RestInsertion': 10, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 51, 'n_Chord': 16, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 35, 'NoteInsertion': 54, 'NoteSpelling': 2, 'NoteDuration': 5, 'StemDirection': 2, 'Beams': 1, 'Tie': 2, 'RestInsertion': 9, 'RestDeletion': 11, 'RestDuration': 4, 'StaffAssignment': 2, 'Voice': 3, 'n_Note': 39, 'n_Chord': 2, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 76, 'NoteInsertion': 74, 'NoteSpelling': 3, 'NoteDuration': 5, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 78, 'RestDeletion': 6, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 13, 'n_Chord': 68, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 75, 'NoteInsertion': 80, 'NoteSpelling': 3, 'NoteDuration': 1, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 18, 'RestDeletion': 16, 'RestDuration': 2, 'StaffAssignment': 4, 'Voice': 2, 'n_Note': 60, 'n_Chord': 18, 'n_Rest': 23}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 78, 'NoteInsertion': 82, 'NoteSpelling': 4, 'NoteDuration': 4, 'StemDirection': 4, 'Beams': 4, 'Tie': 0, 'RestInsertion': 34, 'RestDeletion': 0, 'RestDuration': 3, 'StaffAssignment': 4, 'Voice': 3, 'n_Note': 67, 'n_Chord': 15, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 87, 'NoteInsertion': 51, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 1, 'Beams': 4, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 16, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 2, 'n_Note': 92, 'n_Chord': 4, 'n_Rest': 16}
{'Clef': 6, 'KeySignature': 0, 'TimeSignature': 6, 'NoteDeletion': 99, 'NoteInsertion': 143, 'NoteSpelling': 7, 'NoteDuration': 10, 'StemDirection': 3, 'Beams': 3, 'Tie': 2, 'RestInsertion': 29, 'RestDeletion': 19, 'RestDuration': 8, 'StaffAssignment': 1, 'Voice': 8, 'n_Note': 101, 'n_Chord': 8, 'n_Rest': 28}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 25, 'NoteInsertion': 10, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 6, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 4, 'n_Chord': 25, 'n_Rest': 19}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 63, 'NoteInsertion': 51, 'NoteSpelling': 3, 'NoteDuration': 6, 'StemDirection': 5, 'Beams': 5, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 11, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 63, 'n_Chord': 6, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 120, 'NoteInsertion': 111, 'NoteSpelling': 7, 'NoteDuration': 6, 'StemDirection': 7, 'Beams': 7, 'Tie': 1, 'RestInsertion': 10, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 77, 'n_Chord': 54, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 147, 'NoteInsertion': 51, 'NoteSpelling': 0, 'NoteDuration': 11, 'StemDirection': 7, 'Beams': 8, 'Tie': 0, 'RestInsertion': 33, 'RestDeletion': 33, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 6, 'n_Note': 133, 'n_Chord': 25, 'n_Rest': 38}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 34, 'NoteInsertion': 37, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 15, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 15, 'n_Chord': 24, 'n_Rest': 0}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 44, 'NoteInsertion': 36, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 0, 'Beams': 0, 'Tie': 2, 'RestInsertion': 2, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 47, 'n_Chord': 0, 'n_Rest': 0}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 26, 'NoteInsertion': 23, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 2, 'Beams': 1, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 5, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 30, 'n_Rest': 9}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 44, 'NoteInsertion': 77, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 3, 'Beams': 2, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 36, 'n_Chord': 13, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 39, 'NoteInsertion': 41, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 7, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 6, 'n_Chord': 34, 'n_Rest': 13}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 70, 'NoteInsertion': 100, 'NoteSpelling': 2, 'NoteDuration': 8, 'StemDirection': 3, 'Beams': 13, 'Tie': 0, 'RestInsertion': 16, 'RestDeletion': 4, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 10, 'n_Note': 85, 'n_Chord': 0, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 65, 'NoteInsertion': 45, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 3, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 2, 'n_Note': 68, 'n_Chord': 0, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 68, 'NoteInsertion': 79, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 3, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 24, 'n_Chord': 48, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 122, 'NoteInsertion': 43, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 31, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 1, 'n_Note': 126, 'n_Chord': 0, 'n_Rest': 31}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 43, 'NoteInsertion': 54, 'NoteSpelling': 7, 'NoteDuration': 1, 'StemDirection': 5, 'Beams': 4, 'Tie': 2, 'RestInsertion': 3, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 4, 'Voice': 4, 'n_Note': 50, 'n_Chord': 0, 'n_Rest': 2}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 79, 'NoteInsertion': 105, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 81, 'n_Chord': 0, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 51, 'NoteInsertion': 40, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 16, 'RestDeletion': 36, 'RestDuration': 13, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 13, 'n_Chord': 38, 'n_Rest': 49}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 80, 'NoteInsertion': 77, 'NoteSpelling': 9, 'NoteDuration': 10, 'StemDirection': 6, 'Beams': 6, 'Tie': 0, 'RestInsertion': 38, 'RestDeletion': 7, 'RestDuration': 3, 'StaffAssignment': 2, 'Voice': 2, 'n_Note': 56, 'n_Chord': 34, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 47, 'NoteInsertion': 80, 'NoteSpelling': 3, 'NoteDuration': 4, 'StemDirection': 4, 'Beams': 5, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 5, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 3, 'n_Note': 46, 'n_Chord': 6, 'n_Rest': 6}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 32, 'NoteInsertion': 27, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 9, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 25, 'n_Chord': 9, 'n_Rest': 13}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 75, 'NoteInsertion': 32, 'NoteSpelling': 6, 'NoteDuration': 6, 'StemDirection': 2, 'Beams': 6, 'Tie': 0, 'RestInsertion': 21, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 52, 'n_Chord': 29, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 120, 'NoteInsertion': 49, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 1, 'Beams': 4, 'Tie': 1, 'RestInsertion': 19, 'RestDeletion': 24, 'RestDuration': 3, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 8, 'n_Chord': 120, 'n_Rest': 27}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 58, 'NoteInsertion': 41, 'NoteSpelling': 8, 'NoteDuration': 6, 'StemDirection': 1, 'Beams': 5, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 54, 'n_Chord': 12, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 45, 'NoteInsertion': 34, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 15, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 2, 'n_Chord': 43, 'n_Rest': 4}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 57, 'NoteInsertion': 79, 'NoteSpelling': 1, 'NoteDuration': 9, 'StemDirection': 7, 'Beams': 7, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 19, 'n_Chord': 53, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 68, 'NoteInsertion': 58, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 10, 'RestDuration': 5, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 27, 'n_Chord': 48, 'n_Rest': 17}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 105, 'NoteInsertion': 68, 'NoteSpelling': 12, 'NoteDuration': 12, 'StemDirection': 7, 'Beams': 9, 'Tie': 0, 'RestInsertion': 19, 'RestDeletion': 10, 'RestDuration': 7, 'StaffAssignment': 5, 'Voice': 10, 'n_Note': 108, 'n_Chord': 9, 'n_Rest': 17}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 152, 'NoteInsertion': 53, 'NoteSpelling': 1, 'NoteDuration': 6, 'StemDirection': 6, 'Beams': 5, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 5, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 135, 'n_Chord': 24, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 34, 'NoteInsertion': 43, 'NoteSpelling': 1, 'NoteDuration': 2, 'StemDirection': 1, 'Beams': 1, 'Tie': 2, 'RestInsertion': 18, 'RestDeletion': 2, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 18, 'n_Chord': 19, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 105, 'NoteInsertion': 67, 'NoteSpelling': 5, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 1, 'Tie': 1, 'RestInsertion': 14, 'RestDeletion': 15, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 0, 'n_Chord': 110, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 66, 'NoteInsertion': 85, 'NoteSpelling': 3, 'NoteDuration': 8, 'StemDirection': 3, 'Beams': 1, 'Tie': 0, 'RestInsertion': 18, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 6, 'n_Note': 36, 'n_Chord': 40, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 79, 'NoteInsertion': 98, 'NoteSpelling': 1, 'NoteDuration': 8, 'StemDirection': 4, 'Beams': 6, 'Tie': 2, 'RestInsertion': 8, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 3, 'n_Note': 60, 'n_Chord': 30, 'n_Rest': 0}
pass
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 1, 'NoteDeletion': 93, 'NoteInsertion': 50, 'NoteSpelling': 2, 'NoteDuration': 6, 'StemDirection': 4, 'Beams': 5, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 6, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 8, 'n_Chord': 91, 'n_Rest': 10}
{'Clef': 6, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 74, 'NoteInsertion': 54, 'NoteSpelling': 3, 'NoteDuration': 7, 'StemDirection': 9, 'Beams': 9, 'Tie': 1, 'RestInsertion': 6, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 4, 'n_Note': 84, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 65, 'NoteInsertion': 57, 'NoteSpelling': 1, 'NoteDuration': 2, 'StemDirection': 1, 'Beams': 2, 'Tie': 0, 'RestInsertion': 49, 'RestDeletion': 7, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 48, 'n_Chord': 21, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 43, 'NoteInsertion': 34, 'NoteSpelling': 2, 'NoteDuration': 2, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 25, 'RestDeletion': 1, 'RestDuration': 4, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 45, 'n_Chord': 0, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 134, 'NoteInsertion': 172, 'NoteSpelling': 3, 'NoteDuration': 17, 'StemDirection': 13, 'Beams': 4, 'Tie': 3, 'RestInsertion': 22, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 34, 'n_Chord': 120, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 34, 'NoteInsertion': 53, 'NoteSpelling': 1, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 3, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 27, 'n_Chord': 10, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 39, 'NoteInsertion': 55, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 6, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 32, 'n_Chord': 10, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 64, 'NoteInsertion': 25, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 29, 'RestDeletion': 11, 'RestDuration': 11, 'StaffAssignment': 2, 'Voice': 3, 'n_Note': 56, 'n_Chord': 13, 'n_Rest': 27}
pass
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 99, 'NoteSpelling': 5, 'NoteDuration': 4, 'StemDirection': 3, 'Beams': 5, 'Tie': 0, 'RestInsertion': 63, 'RestDeletion': 11, 'RestDuration': 10, 'StaffAssignment': 5, 'Voice': 3, 'n_Note': 59, 'n_Chord': 20, 'n_Rest': 29}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 43, 'NoteInsertion': 41, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 4, 'Tie': 1, 'RestInsertion': 2, 'RestDeletion': 9, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 1, 'n_Note': 34, 'n_Chord': 16, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 81, 'NoteInsertion': 57, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 5, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 34, 'n_Chord': 48, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 62, 'NoteInsertion': 71, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 10, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 60, 'n_Chord': 4, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 59, 'NoteInsertion': 22, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 15, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 60, 'n_Chord': 0, 'n_Rest': 15}
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 33, 'NoteInsertion': 30, 'NoteSpelling': 3, 'NoteDuration': 3, 'StemDirection': 1, 'Beams': 3, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 2, 'n_Note': 36, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 51, 'NoteInsertion': 51, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 2, 'Beams': 3, 'Tie': 1, 'RestInsertion': 5, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 54, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 86, 'NoteInsertion': 71, 'NoteSpelling': 4, 'NoteDuration': 4, 'StemDirection': 4, 'Beams': 5, 'Tie': 2, 'RestInsertion': 114, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 4, 'n_Note': 62, 'n_Chord': 31, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 94, 'NoteInsertion': 96, 'NoteSpelling': 1, 'NoteDuration': 6, 'StemDirection': 2, 'Beams': 6, 'Tie': 0, 'RestInsertion': 19, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 2, 'n_Note': 101, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 55, 'NoteInsertion': 48, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 59, 'n_Chord': 0, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 58, 'NoteInsertion': 48, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 24, 'RestDeletion': 4, 'RestDuration': 6, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 48, 'n_Chord': 13, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 40, 'NoteInsertion': 73, 'NoteSpelling': 3, 'NoteDuration': 4, 'StemDirection': 4, 'Beams': 4, 'Tie': 3, 'RestInsertion': 23, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 2, 'n_Note': 27, 'n_Chord': 17, 'n_Rest': 0}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 30, 'NoteInsertion': 27, 'NoteSpelling': 4, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 3, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 5, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 22, 'n_Chord': 13, 'n_Rest': 8}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 43, 'NoteInsertion': 56, 'NoteSpelling': 1, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 3, 'Tie': 1, 'RestInsertion': 5, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 48, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 110, 'NoteInsertion': 104, 'NoteSpelling': 2, 'NoteDuration': 7, 'StemDirection': 4, 'Beams': 4, 'Tie': 0, 'RestInsertion': 71, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 64, 'n_Chord': 55, 'n_Rest': 1}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 106, 'NoteInsertion': 32, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 7, 'Beams': 6, 'Tie': 2, 'RestInsertion': 5, 'RestDeletion': 20, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 4, 'n_Note': 45, 'n_Chord': 70, 'n_Rest': 22}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 32, 'NoteInsertion': 35, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 22, 'RestDeletion': 7, 'RestDuration': 6, 'StaffAssignment': 1, 'Voice': 2, 'n_Note': 35, 'n_Chord': 0, 'n_Rest': 14}
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 72, 'NoteInsertion': 84, 'NoteSpelling': 3, 'NoteDuration': 4, 'StemDirection': 4, 'Beams': 4, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 37, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 76, 'n_Chord': 0, 'n_Rest': 38}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 51, 'NoteInsertion': 56, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 8, 'Voice': 0, 'n_Note': 60, 'n_Chord': 0, 'n_Rest': 0}
pass
